record_id,line,product_variant,unit_id,date,defect_found,defect_type
D008911,Line B,Standard,LineB-STA-03911,2026-05-28,FALSE,
D008963,Line B,Standard,LineB-STA-03963,2026-05-28,FALSE,
D009048,Line B,Standard,LineB-STA-04048,2026-05-28,FALSE,
D009115,Line B,Standard,LineB-STA-04115,2026-05-28,FALSE,
D009144,Line B,Standard,LineB-STA-04144,2026-05-28,FALSE,
D009219,Line B,Standard,LineB-STA-04219,2026-05-28,FALSE,
D009278,Line B,Pro,LineB-PRO-00028,2026-05-28,TRUE,housing_crack
D009299,Line B,Pro,LineB-PRO-00049,2026-05-28,FALSE,
D009338,Line B,Pro,LineB-PRO-00088,2026-05-28,FALSE,
D009411,Line B,Pro,LineB-PRO-00161,2026-05-28,FALSE,
D009425,Line B,Pro,LineB-PRO-00175,2026-05-28,FALSE,
D009494,Line B,Pro,LineB-PRO-00244,2026-05-28,FALSE,
D009554,Line B,Pro,LineB-PRO-00304,2026-05-28,FALSE,
D009807,Line B,Pro,LineB-PRO-00557,2026-05-28,FALSE,
D009931,Line B,Pro,LineB-PRO-00681,2026-05-28,FALSE,
D009967,Line B,Pro,LineB-PRO-00717,2026-05-28,FALSE,
D009990,Line B,Pro,LineB-PRO-00740,2026-05-28,FALSE,
D000023,Line A,Standard,LineA-STA-00023,2026-05-29,FALSE,
D000075,Line A,Standard,LineA-STA-00075,2026-05-29,FALSE,
D000135,Line A,Standard,LineA-STA-00135,2026-05-29,FALSE,
D000215,Line A,Standard,LineA-STA-00215,2026-05-29,FALSE,
D000321,Line A,Standard,LineA-STA-00321,2026-05-29,FALSE,
D000334,Line A,Standard,LineA-STA-00334,2026-05-29,FALSE,
D000397,Line A,Standard,LineA-STA-00397,2026-05-29,FALSE,
D000439,Line A,Standard,LineA-STA-00439,2026-05-29,FALSE,
D000443,Line A,Standard,LineA-STA-00443,2026-05-29,FALSE,
D000504,Line A,Standard,LineA-STA-00504,2026-05-29,FALSE,
D000678,Line A,Standard,LineA-STA-00678,2026-05-29,FALSE,
D000705,Line A,Standard,LineA-STA-00705,2026-05-29,FALSE,
D000747,Line A,Standard,LineA-STA-00747,2026-05-29,FALSE,
D000909,Line A,Standard,LineA-STA-00909,2026-05-29,TRUE,cosmetic_scratch
D001036,Line A,Standard,LineA-STA-01036,2026-05-29,FALSE,
D001096,Line A,Standard,LineA-STA-01096,2026-05-29,FALSE,
D001112,Line A,Standard,LineA-STA-01112,2026-05-29,FALSE,
D001186,Line A,Standard,LineA-STA-01186,2026-05-29,FALSE,
D001273,Line A,Standard,LineA-STA-01273,2026-05-29,FALSE,
D001279,Line A,Standard,LineA-STA-01279,2026-05-29,FALSE,
D001306,Line A,Standard,LineA-STA-01306,2026-05-29,FALSE,
D001311,Line A,Standard,LineA-STA-01311,2026-05-29,FALSE,
D001490,Line A,Standard,LineA-STA-01490,2026-05-29,FALSE,
D001525,Line A,Standard,LineA-STA-01525,2026-05-29,FALSE,
D001578,Line A,Standard,LineA-STA-01578,2026-05-29,FALSE,
D001625,Line A,Standard,LineA-STA-01625,2026-05-29,FALSE,
D002089,Line A,Standard,LineA-STA-02089,2026-05-29,FALSE,
D002179,Line A,Standard,LineA-STA-02179,2026-05-29,FALSE,
D002241,Line A,Standard,LineA-STA-02241,2026-05-29,FALSE,
D002290,Line A,Pro,LineA-PRO-00040,2026-05-29,FALSE,
D002296,Line A,Pro,LineA-PRO-00046,2026-05-29,FALSE,
D002346,Line A,Pro,LineA-PRO-00096,2026-05-29,FALSE,
D002511,Line A,Pro,LineA-PRO-00261,2026-05-29,FALSE,
D002595,Line A,Pro,LineA-PRO-00345,2026-05-29,FALSE,
D002639,Line A,Pro,LineA-PRO-00389,2026-05-29,FALSE,
D002663,Line A,Pro,LineA-PRO-00413,2026-05-29,FALSE,
D002770,Line A,Pro,LineA-PRO-00520,2026-05-29,FALSE,
D002814,Line A,Pro,LineA-PRO-00564,2026-05-29,FALSE,
D002829,Line A,Pro,LineA-PRO-00579,2026-05-29,FALSE,
D002894,Line A,Pro,LineA-PRO-00644,2026-05-29,FALSE,
D002981,Line A,Pro,LineA-PRO-00731,2026-05-29,FALSE,
D003027,Line A,Pro,LineA-PRO-00777,2026-05-29,FALSE,
D003040,Line A,Pro,LineA-PRO-00790,2026-05-29,FALSE,
D003079,Line A,Pro,LineA-PRO-00829,2026-05-29,TRUE,housing_crack
D003405,Line A,Pro,LineA-PRO-01155,2026-05-29,FALSE,
D003461,Line A,Pro,LineA-PRO-01211,2026-05-29,FALSE,
D003511,Line A,Pro,LineA-PRO-01261,2026-05-29,FALSE,
D003583,Line A,Pro,LineA-PRO-01333,2026-05-29,FALSE,
D003656,Line A,Pro,LineA-PRO-01406,2026-05-29,FALSE,
D003836,Line A,Pro,LineA-PRO-01586,2026-05-29,FALSE,
D003937,Line A,Pro,LineA-PRO-01687,2026-05-29,FALSE,
D004075,Line A,Pro,LineA-PRO-01825,2026-05-29,FALSE,
D004079,Line A,Pro,LineA-PRO-01829,2026-05-29,FALSE,
D004203,Line A,Pro,LineA-PRO-01953,2026-05-29,FALSE,
D004224,Line A,Pro,LineA-PRO-01974,2026-05-29,FALSE,
D004392,Line A,Pro,LineA-PRO-02142,2026-05-29,FALSE,
D004442,Line A,Pro,LineA-PRO-02192,2026-05-29,FALSE,
D004534,Line A,Pro,LineA-PRO-02284,2026-05-29,FALSE,
D004559,Line A,Pro,LineA-PRO-02309,2026-05-29,FALSE,
D004594,Line A,Pro,LineA-PRO-02344,2026-05-29,FALSE,
D004602,Line A,Pro,LineA-PRO-02352,2026-05-29,FALSE,
D004653,Line A,Pro,LineA-PRO-02403,2026-05-29,FALSE,
D004848,Line A,Pro,LineA-PRO-02598,2026-05-29,FALSE,
D004948,Line A,Pro,LineA-PRO-02698,2026-05-29,FALSE,
D005027,Line B,Standard,LineB-STA-00027,2026-05-29,TRUE,solder_joint
D005155,Line B,Standard,LineB-STA-00155,2026-05-29,FALSE,
D005178,Line B,Standard,LineB-STA-00178,2026-05-29,FALSE,
D005398,Line B,Standard,LineB-STA-00398,2026-05-29,FALSE,
D005559,Line B,Standard,LineB-STA-00559,2026-05-29,FALSE,
D005715,Line B,Standard,LineB-STA-00715,2026-05-29,FALSE,
D005803,Line B,Standard,LineB-STA-00803,2026-05-29,FALSE,
D005910,Line B,Standard,LineB-STA-00910,2026-05-29,FALSE,
D005953,Line B,Standard,LineB-STA-00953,2026-05-29,TRUE,capacitor_leak
D005955,Line B,Standard,LineB-STA-00955,2026-05-29,FALSE,
D006062,Line B,Standard,LineB-STA-01062,2026-05-29,FALSE,
D006099,Line B,Standard,LineB-STA-01099,2026-05-29,FALSE,
D006107,Line B,Standard,LineB-STA-01107,2026-05-29,FALSE,
D006148,Line B,Standard,LineB-STA-01148,2026-05-29,FALSE,
D006154,Line B,Standard,LineB-STA-01154,2026-05-29,FALSE,
D006228,Line B,Standard,LineB-STA-01228,2026-05-29,FALSE,
D006373,Line B,Standard,LineB-STA-01373,2026-05-29,FALSE,
D006387,Line B,Standard,LineB-STA-01387,2026-05-29,FALSE,
D006451,Line B,Standard,LineB-STA-01451,2026-05-29,FALSE,
D006542,Line B,Standard,LineB-STA-01542,2026-05-29,FALSE,
D006574,Line B,Standard,LineB-STA-01574,2026-05-29,FALSE,
D006625,Line B,Standard,LineB-STA-01625,2026-05-29,FALSE,
D006726,Line B,Standard,LineB-STA-01726,2026-05-29,FALSE,
D006815,Line B,Standard,LineB-STA-01815,2026-05-29,FALSE,
D006874,Line B,Standard,LineB-STA-01874,2026-05-29,FALSE,
D006896,Line B,Standard,LineB-STA-01896,2026-05-29,FALSE,
D007137,Line B,Standard,LineB-STA-02137,2026-05-29,TRUE,label_misprint
D007152,Line B,Standard,LineB-STA-02152,2026-05-29,FALSE,
D007168,Line B,Standard,LineB-STA-02168,2026-05-29,FALSE,
D007285,Line B,Standard,LineB-STA-02285,2026-05-29,FALSE,
D007371,Line B,Standard,LineB-STA-02371,2026-05-29,FALSE,
D007390,Line B,Standard,LineB-STA-02390,2026-05-29,FALSE,
D007401,Line B,Standard,LineB-STA-02401,2026-05-29,FALSE,
D007552,Line B,Standard,LineB-STA-02552,2026-05-29,FALSE,
D007723,Line B,Standard,LineB-STA-02723,2026-05-29,TRUE,battery_swell
D007815,Line B,Standard,LineB-STA-02815,2026-05-29,FALSE,
D008022,Line B,Standard,LineB-STA-03022,2026-05-29,FALSE,
D008025,Line B,Standard,LineB-STA-03025,2026-05-29,FALSE,
D008042,Line B,Standard,LineB-STA-03042,2026-05-29,FALSE,
D008055,Line B,Standard,LineB-STA-03055,2026-05-29,FALSE,
D008245,Line B,Standard,LineB-STA-03245,2026-05-29,FALSE,
D008310,Line B,Standard,LineB-STA-03310,2026-05-29,FALSE,
D008625,Line B,Standard,LineB-STA-03625,2026-05-29,FALSE,
D008816,Line B,Standard,LineB-STA-03816,2026-05-29,FALSE,
D008859,Line B,Standard,LineB-STA-03859,2026-05-29,FALSE,
D008871,Line B,Standard,LineB-STA-03871,2026-05-29,FALSE,
D008926,Line B,Standard,LineB-STA-03926,2026-05-29,FALSE,
D009017,Line B,Standard,LineB-STA-04017,2026-05-29,FALSE,
D009104,Line B,Standard,LineB-STA-04104,2026-05-29,FALSE,
D009392,Line B,Pro,LineB-PRO-00142,2026-05-29,FALSE,
D009396,Line B,Pro,LineB-PRO-00146,2026-05-29,TRUE,solder_joint
D009546,Line B,Pro,LineB-PRO-00296,2026-05-29,FALSE,
D009787,Line B,Pro,LineB-PRO-00537,2026-05-29,FALSE,
D009802,Line B,Pro,LineB-PRO-00552,2026-05-29,FALSE,
D009987,Line B,Pro,LineB-PRO-00737,2026-05-29,FALSE,
D000031,Line A,Standard,LineA-STA-00031,2026-05-30,FALSE,
D000047,Line A,Standard,LineA-STA-00047,2026-05-30,FALSE,
D000067,Line A,Standard,LineA-STA-00067,2026-05-30,FALSE,
D000328,Line A,Standard,LineA-STA-00328,2026-05-30,FALSE,
D000379,Line A,Standard,LineA-STA-00379,2026-05-30,FALSE,
D000447,Line A,Standard,LineA-STA-00447,2026-05-30,FALSE,
D000496,Line A,Standard,LineA-STA-00496,2026-05-30,FALSE,
D000582,Line A,Standard,LineA-STA-00582,2026-05-30,FALSE,
D000635,Line A,Standard,LineA-STA-00635,2026-05-30,FALSE,
D000644,Line A,Standard,LineA-STA-00644,2026-05-30,FALSE,
D000954,Line A,Standard,LineA-STA-00954,2026-05-30,FALSE,
D001018,Line A,Standard,LineA-STA-01018,2026-05-30,FALSE,
D001066,Line A,Standard,LineA-STA-01066,2026-05-30,FALSE,
D001572,Line A,Standard,LineA-STA-01572,2026-05-30,FALSE,
D001587,Line A,Standard,LineA-STA-01587,2026-05-30,FALSE,
D001659,Line A,Standard,LineA-STA-01659,2026-05-30,FALSE,
D001668,Line A,Standard,LineA-STA-01668,2026-05-30,FALSE,
D001698,Line A,Standard,LineA-STA-01698,2026-05-30,FALSE,
D001727,Line A,Standard,LineA-STA-01727,2026-05-30,FALSE,
D002026,Line A,Standard,LineA-STA-02026,2026-05-30,FALSE,
D002186,Line A,Standard,LineA-STA-02186,2026-05-30,FALSE,
D002244,Line A,Standard,LineA-STA-02244,2026-05-30,FALSE,
D002327,Line A,Pro,LineA-PRO-00077,2026-05-30,FALSE,
D002417,Line A,Pro,LineA-PRO-00167,2026-05-30,FALSE,
D002455,Line A,Pro,LineA-PRO-00205,2026-05-30,FALSE,
D002507,Line A,Pro,LineA-PRO-00257,2026-05-30,FALSE,
D002749,Line A,Pro,LineA-PRO-00499,2026-05-30,FALSE,
D002828,Line A,Pro,LineA-PRO-00578,2026-05-30,FALSE,
D002847,Line A,Pro,LineA-PRO-00597,2026-05-30,FALSE,
D002895,Line A,Pro,LineA-PRO-00645,2026-05-30,FALSE,
D002902,Line A,Pro,LineA-PRO-00652,2026-05-30,FALSE,
D002933,Line A,Pro,LineA-PRO-00683,2026-05-30,FALSE,
D003174,Line A,Pro,LineA-PRO-00924,2026-05-30,FALSE,
D003188,Line A,Pro,LineA-PRO-00938,2026-05-30,FALSE,
D003233,Line A,Pro,LineA-PRO-00983,2026-05-30,FALSE,
D003389,Line A,Pro,LineA-PRO-01139,2026-05-30,FALSE,
D003669,Line A,Pro,LineA-PRO-01419,2026-05-30,FALSE,
D003681,Line A,Pro,LineA-PRO-01431,2026-05-30,FALSE,
D003710,Line A,Pro,LineA-PRO-01460,2026-05-30,FALSE,
D003887,Line A,Pro,LineA-PRO-01637,2026-05-30,FALSE,
D003984,Line A,Pro,LineA-PRO-01734,2026-05-30,FALSE,
D004026,Line A,Pro,LineA-PRO-01776,2026-05-30,FALSE,
D004147,Line A,Pro,LineA-PRO-01897,2026-05-30,FALSE,
D004159,Line A,Pro,LineA-PRO-01909,2026-05-30,FALSE,
D004182,Line A,Pro,LineA-PRO-01932,2026-05-30,FALSE,
D004261,Line A,Pro,LineA-PRO-02011,2026-05-30,FALSE,
D004334,Line A,Pro,LineA-PRO-02084,2026-05-30,FALSE,
D004767,Line A,Pro,LineA-PRO-02517,2026-05-30,FALSE,
D004803,Line A,Pro,LineA-PRO-02553,2026-05-30,FALSE,
D004883,Line A,Pro,LineA-PRO-02633,2026-05-30,FALSE,
D004960,Line A,Pro,LineA-PRO-02710,2026-05-30,FALSE,
D005269,Line B,Standard,LineB-STA-00269,2026-05-30,FALSE,
D005483,Line B,Standard,LineB-STA-00483,2026-05-30,FALSE,
D005537,Line B,Standard,LineB-STA-00537,2026-05-30,FALSE,
D005564,Line B,Standard,LineB-STA-00564,2026-05-30,FALSE,
D005672,Line B,Standard,LineB-STA-00672,2026-05-30,FALSE,
D005783,Line B,Standard,LineB-STA-00783,2026-05-30,FALSE,
D005788,Line B,Standard,LineB-STA-00788,2026-05-30,FALSE,
D005868,Line B,Standard,LineB-STA-00868,2026-05-30,FALSE,
D005878,Line B,Standard,LineB-STA-00878,2026-05-30,FALSE,
D005904,Line B,Standard,LineB-STA-00904,2026-05-30,FALSE,
D005986,Line B,Standard,LineB-STA-00986,2026-05-30,FALSE,
D006048,Line B,Standard,LineB-STA-01048,2026-05-30,FALSE,
D006102,Line B,Standard,LineB-STA-01102,2026-05-30,FALSE,
D006213,Line B,Standard,LineB-STA-01213,2026-05-30,FALSE,
D006245,Line B,Standard,LineB-STA-01245,2026-05-30,FALSE,
D006270,Line B,Standard,LineB-STA-01270,2026-05-30,FALSE,
D006331,Line B,Standard,LineB-STA-01331,2026-05-30,FALSE,
D006386,Line B,Standard,LineB-STA-01386,2026-05-30,FALSE,
D006393,Line B,Standard,LineB-STA-01393,2026-05-30,FALSE,
D006401,Line B,Standard,LineB-STA-01401,2026-05-30,FALSE,
D006594,Line B,Standard,LineB-STA-01594,2026-05-30,FALSE,
D006813,Line B,Standard,LineB-STA-01813,2026-05-30,FALSE,
D006859,Line B,Standard,LineB-STA-01859,2026-05-30,FALSE,
D006866,Line B,Standard,LineB-STA-01866,2026-05-30,FALSE,
D007057,Line B,Standard,LineB-STA-02057,2026-05-30,TRUE,capacitor_leak
D007099,Line B,Standard,LineB-STA-02099,2026-05-30,FALSE,
D007225,Line B,Standard,LineB-STA-02225,2026-05-30,FALSE,
D007294,Line B,Standard,LineB-STA-02294,2026-05-30,FALSE,
D007944,Line B,Standard,LineB-STA-02944,2026-05-30,FALSE,
D008058,Line B,Standard,LineB-STA-03058,2026-05-30,FALSE,
D008075,Line B,Standard,LineB-STA-03075,2026-05-30,FALSE,
D008430,Line B,Standard,LineB-STA-03430,2026-05-30,FALSE,
D008431,Line B,Standard,LineB-STA-03431,2026-05-30,FALSE,
D008434,Line B,Standard,LineB-STA-03434,2026-05-30,FALSE,
D008435,Line B,Standard,LineB-STA-03435,2026-05-30,FALSE,
D008558,Line B,Standard,LineB-STA-03558,2026-05-30,FALSE,
D008613,Line B,Standard,LineB-STA-03613,2026-05-30,FALSE,
D008797,Line B,Standard,LineB-STA-03797,2026-05-30,FALSE,
D008893,Line B,Standard,LineB-STA-03893,2026-05-30,FALSE,
D008944,Line B,Standard,LineB-STA-03944,2026-05-30,FALSE,
D008962,Line B,Standard,LineB-STA-03962,2026-05-30,FALSE,
D009131,Line B,Standard,LineB-STA-04131,2026-05-30,FALSE,
D009260,Line B,Pro,LineB-PRO-00010,2026-05-30,TRUE,label_misprint
D009289,Line B,Pro,LineB-PRO-00039,2026-05-30,FALSE,
D009333,Line B,Pro,LineB-PRO-00083,2026-05-30,FALSE,
D009404,Line B,Pro,LineB-PRO-00154,2026-05-30,FALSE,
D009498,Line B,Pro,LineB-PRO-00248,2026-05-30,FALSE,
D009783,Line B,Pro,LineB-PRO-00533,2026-05-30,FALSE,
D009908,Line B,Pro,LineB-PRO-00658,2026-05-30,FALSE,
D000086,Line A,Standard,LineA-STA-00086,2026-05-31,FALSE,
D000133,Line A,Standard,LineA-STA-00133,2026-05-31,FALSE,
D000155,Line A,Standard,LineA-STA-00155,2026-05-31,FALSE,
D000168,Line A,Standard,LineA-STA-00168,2026-05-31,FALSE,
D000201,Line A,Standard,LineA-STA-00201,2026-05-31,FALSE,
D000282,Line A,Standard,LineA-STA-00282,2026-05-31,FALSE,
D000291,Line A,Standard,LineA-STA-00291,2026-05-31,FALSE,
D000403,Line A,Standard,LineA-STA-00403,2026-05-31,FALSE,
D000465,Line A,Standard,LineA-STA-00465,2026-05-31,FALSE,
D000646,Line A,Standard,LineA-STA-00646,2026-05-31,TRUE,housing_crack
D000781,Line A,Standard,LineA-STA-00781,2026-05-31,FALSE,
D001041,Line A,Standard,LineA-STA-01041,2026-05-31,FALSE,
D001441,Line A,Standard,LineA-STA-01441,2026-05-31,FALSE,
D001546,Line A,Standard,LineA-STA-01546,2026-05-31,FALSE,
D001788,Line A,Standard,LineA-STA-01788,2026-05-31,FALSE,
D002007,Line A,Standard,LineA-STA-02007,2026-05-31,FALSE,
D002011,Line A,Standard,LineA-STA-02011,2026-05-31,FALSE,
D002048,Line A,Standard,LineA-STA-02048,2026-05-31,FALSE,
D002051,Line A,Standard,LineA-STA-02051,2026-05-31,FALSE,
D002117,Line A,Standard,LineA-STA-02117,2026-05-31,FALSE,
D002133,Line A,Standard,LineA-STA-02133,2026-05-31,FALSE,
D002199,Line A,Standard,LineA-STA-02199,2026-05-31,FALSE,
D002227,Line A,Standard,LineA-STA-02227,2026-05-31,FALSE,
D002266,Line A,Pro,LineA-PRO-00016,2026-05-31,FALSE,
D002334,Line A,Pro,LineA-PRO-00084,2026-05-31,TRUE,cosmetic_scratch
D002345,Line A,Pro,LineA-PRO-00095,2026-05-31,FALSE,
D002348,Line A,Pro,LineA-PRO-00098,2026-05-31,FALSE,
D002419,Line A,Pro,LineA-PRO-00169,2026-05-31,FALSE,
D002421,Line A,Pro,LineA-PRO-00171,2026-05-31,FALSE,
D002428,Line A,Pro,LineA-PRO-00178,2026-05-31,FALSE,
D002650,Line A,Pro,LineA-PRO-00400,2026-05-31,FALSE,
D002759,Line A,Pro,LineA-PRO-00509,2026-05-31,FALSE,
D002802,Line A,Pro,LineA-PRO-00552,2026-05-31,FALSE,
D002863,Line A,Pro,LineA-PRO-00613,2026-05-31,FALSE,
D002971,Line A,Pro,LineA-PRO-00721,2026-05-31,FALSE,
D003004,Line A,Pro,LineA-PRO-00754,2026-05-31,FALSE,
D003086,Line A,Pro,LineA-PRO-00836,2026-05-31,FALSE,
D003162,Line A,Pro,LineA-PRO-00912,2026-05-31,FALSE,
D003220,Line A,Pro,LineA-PRO-00970,2026-05-31,FALSE,
D003328,Line A,Pro,LineA-PRO-01078,2026-05-31,FALSE,
D003370,Line A,Pro,LineA-PRO-01120,2026-05-31,FALSE,
D003416,Line A,Pro,LineA-PRO-01166,2026-05-31,FALSE,
D003453,Line A,Pro,LineA-PRO-01203,2026-05-31,FALSE,
D003535,Line A,Pro,LineA-PRO-01285,2026-05-31,TRUE,battery_swell
D003591,Line A,Pro,LineA-PRO-01341,2026-05-31,FALSE,
D003638,Line A,Pro,LineA-PRO-01388,2026-05-31,TRUE,capacitor_leak
D003778,Line A,Pro,LineA-PRO-01528,2026-05-31,FALSE,
D003784,Line A,Pro,LineA-PRO-01534,2026-05-31,FALSE,
D003822,Line A,Pro,LineA-PRO-01572,2026-05-31,TRUE,capacitor_leak
D003940,Line A,Pro,LineA-PRO-01690,2026-05-31,FALSE,
D003959,Line A,Pro,LineA-PRO-01709,2026-05-31,FALSE,
D004131,Line A,Pro,LineA-PRO-01881,2026-05-31,FALSE,
D004263,Line A,Pro,LineA-PRO-02013,2026-05-31,FALSE,
D004270,Line A,Pro,LineA-PRO-02020,2026-05-31,FALSE,
D004310,Line A,Pro,LineA-PRO-02060,2026-05-31,FALSE,
D004323,Line A,Pro,LineA-PRO-02073,2026-05-31,FALSE,
D004342,Line A,Pro,LineA-PRO-02092,2026-05-31,FALSE,
D004423,Line A,Pro,LineA-PRO-02173,2026-05-31,FALSE,
D004569,Line A,Pro,LineA-PRO-02319,2026-05-31,FALSE,
D004603,Line A,Pro,LineA-PRO-02353,2026-05-31,FALSE,
D004647,Line A,Pro,LineA-PRO-02397,2026-05-31,FALSE,
D004694,Line A,Pro,LineA-PRO-02444,2026-05-31,FALSE,
D004857,Line A,Pro,LineA-PRO-02607,2026-05-31,FALSE,
D005000,Line A,Pro,LineA-PRO-02750,2026-05-31,FALSE,
D005033,Line B,Standard,LineB-STA-00033,2026-05-31,FALSE,
D005208,Line B,Standard,LineB-STA-00208,2026-05-31,FALSE,
D005404,Line B,Standard,LineB-STA-00404,2026-05-31,FALSE,
D005454,Line B,Standard,LineB-STA-00454,2026-05-31,FALSE,
D005536,Line B,Standard,LineB-STA-00536,2026-05-31,FALSE,
D005543,Line B,Standard,LineB-STA-00543,2026-05-31,FALSE,
D005549,Line B,Standard,LineB-STA-00549,2026-05-31,FALSE,
D005612,Line B,Standard,LineB-STA-00612,2026-05-31,FALSE,
D005623,Line B,Standard,LineB-STA-00623,2026-05-31,FALSE,
D005633,Line B,Standard,LineB-STA-00633,2026-05-31,FALSE,
D005644,Line B,Standard,LineB-STA-00644,2026-05-31,FALSE,
D005712,Line B,Standard,LineB-STA-00712,2026-05-31,FALSE,
D005718,Line B,Standard,LineB-STA-00718,2026-05-31,FALSE,
D005876,Line B,Standard,LineB-STA-00876,2026-05-31,FALSE,
D005895,Line B,Standard,LineB-STA-00895,2026-05-31,FALSE,
D005915,Line B,Standard,LineB-STA-00915,2026-05-31,FALSE,
D005983,Line B,Standard,LineB-STA-00983,2026-05-31,FALSE,
D006079,Line B,Standard,LineB-STA-01079,2026-05-31,FALSE,
D006188,Line B,Standard,LineB-STA-01188,2026-05-31,FALSE,
D006236,Line B,Standard,LineB-STA-01236,2026-05-31,FALSE,
D006361,Line B,Standard,LineB-STA-01361,2026-05-31,FALSE,
D006377,Line B,Standard,LineB-STA-01377,2026-05-31,FALSE,
D006409,Line B,Standard,LineB-STA-01409,2026-05-31,FALSE,
D006482,Line B,Standard,LineB-STA-01482,2026-05-31,FALSE,
D006605,Line B,Standard,LineB-STA-01605,2026-05-31,FALSE,
D006657,Line B,Standard,LineB-STA-01657,2026-05-31,FALSE,
D006680,Line B,Standard,LineB-STA-01680,2026-05-31,FALSE,
D006700,Line B,Standard,LineB-STA-01700,2026-05-31,FALSE,
D006706,Line B,Standard,LineB-STA-01706,2026-05-31,FALSE,
D006756,Line B,Standard,LineB-STA-01756,2026-05-31,FALSE,
D006779,Line B,Standard,LineB-STA-01779,2026-05-31,FALSE,
D006990,Line B,Standard,LineB-STA-01990,2026-05-31,FALSE,
D007005,Line B,Standard,LineB-STA-02005,2026-05-31,FALSE,
D007038,Line B,Standard,LineB-STA-02038,2026-05-31,FALSE,
D007056,Line B,Standard,LineB-STA-02056,2026-05-31,FALSE,
D007065,Line B,Standard,LineB-STA-02065,2026-05-31,FALSE,
D007066,Line B,Standard,LineB-STA-02066,2026-05-31,FALSE,
D007224,Line B,Standard,LineB-STA-02224,2026-05-31,FALSE,
D007277,Line B,Standard,LineB-STA-02277,2026-05-31,FALSE,
D007538,Line B,Standard,LineB-STA-02538,2026-05-31,FALSE,
D007634,Line B,Standard,LineB-STA-02634,2026-05-31,TRUE,component_misalignment
D007912,Line B,Standard,LineB-STA-02912,2026-05-31,FALSE,
D008006,Line B,Standard,LineB-STA-03006,2026-05-31,FALSE,
D008149,Line B,Standard,LineB-STA-03149,2026-05-31,FALSE,
D008169,Line B,Standard,LineB-STA-03169,2026-05-31,FALSE,
D008180,Line B,Standard,LineB-STA-03180,2026-05-31,FALSE,
D008259,Line B,Standard,LineB-STA-03259,2026-05-31,FALSE,
D008337,Line B,Standard,LineB-STA-03337,2026-05-31,FALSE,
D008344,Line B,Standard,LineB-STA-03344,2026-05-31,FALSE,
D008457,Line B,Standard,LineB-STA-03457,2026-05-31,FALSE,
D008515,Line B,Standard,LineB-STA-03515,2026-05-31,FALSE,
D008528,Line B,Standard,LineB-STA-03528,2026-05-31,FALSE,
D008547,Line B,Standard,LineB-STA-03547,2026-05-31,FALSE,
D008568,Line B,Standard,LineB-STA-03568,2026-05-31,FALSE,
D008865,Line B,Standard,LineB-STA-03865,2026-05-31,FALSE,
D008927,Line B,Standard,LineB-STA-03927,2026-05-31,FALSE,
D009080,Line B,Standard,LineB-STA-04080,2026-05-31,FALSE,
D009096,Line B,Standard,LineB-STA-04096,2026-05-31,FALSE,
D009109,Line B,Standard,LineB-STA-04109,2026-05-31,FALSE,
D009196,Line B,Standard,LineB-STA-04196,2026-05-31,FALSE,
D009208,Line B,Standard,LineB-STA-04208,2026-05-31,FALSE,
D009277,Line B,Pro,LineB-PRO-00027,2026-05-31,FALSE,
D009319,Line B,Pro,LineB-PRO-00069,2026-05-31,FALSE,
D009403,Line B,Pro,LineB-PRO-00153,2026-05-31,TRUE,capacitor_leak
D009657,Line B,Pro,LineB-PRO-00407,2026-05-31,FALSE,
D009675,Line B,Pro,LineB-PRO-00425,2026-05-31,FALSE,
D009798,Line B,Pro,LineB-PRO-00548,2026-05-31,FALSE,
D009882,Line B,Pro,LineB-PRO-00632,2026-05-31,FALSE,
D009890,Line B,Pro,LineB-PRO-00640,2026-05-31,FALSE,
D009944,Line B,Pro,LineB-PRO-00694,2026-05-31,FALSE,
D010006,Line B,Pro,LineB-PRO-00756,2026-05-31,FALSE,
D000018,Line A,Standard,LineA-STA-00018,2026-06-01,FALSE,
D000030,Line A,Standard,LineA-STA-00030,2026-06-01,FALSE,
D000176,Line A,Standard,LineA-STA-00176,2026-06-01,FALSE,
D000210,Line A,Standard,LineA-STA-00210,2026-06-01,FALSE,
D000226,Line A,Standard,LineA-STA-00226,2026-06-01,FALSE,
D000241,Line A,Standard,LineA-STA-00241,2026-06-01,FALSE,
D000260,Line A,Standard,LineA-STA-00260,2026-06-01,FALSE,
D000292,Line A,Standard,LineA-STA-00292,2026-06-01,FALSE,
D000357,Line A,Standard,LineA-STA-00357,2026-06-01,FALSE,
D000396,Line A,Standard,LineA-STA-00396,2026-06-01,TRUE,component_misalignment
D000615,Line A,Standard,LineA-STA-00615,2026-06-01,FALSE,
D000623,Line A,Standard,LineA-STA-00623,2026-06-01,FALSE,
D000712,Line A,Standard,LineA-STA-00712,2026-06-01,FALSE,
D000899,Line A,Standard,LineA-STA-00899,2026-06-01,FALSE,
D000929,Line A,Standard,LineA-STA-00929,2026-06-01,FALSE,
D000974,Line A,Standard,LineA-STA-00974,2026-06-01,FALSE,
D001026,Line A,Standard,LineA-STA-01026,2026-06-01,FALSE,
